app_id,GOOD,disp_income,occ_code,cust_age,time_emp,res_indicator,I_01,I_02,I_03,I_04,D_01,ER_01,ER_02,I_05,D_02,I_06,P_01,S_01,CA_03,CA_02,CA_01,S_02
-5505,1,0,SF,29,1.02,R,1.12,1282.5,29.54,1.3,13.15,3.59,1.62,5.73,956.4766667,0.130324276,27.47265625,1.03,0,93.19,5,-1
12265,1,500,SC,23,6,R,1.26,1761,29.57,1.44,17.37,5.15,3.03,8.8,838.96,0.09345214,16.078125,1,0,615.72,5,0
3882,1,0,FT,23,1.29,R,1.22,842,29.59,1.19,20.54666667,11.41,1.75,20.77,381.04,0.065508949,75.640625,1.05,0,32.78,5,-1
10956,0,1,SC,18,1,P,1.17,539,29.59,1.08,39.59,4,0,8,392.4,0,44.578125,1.06,0,10.96,5,-1
-10354,1,1,SO,19,1,R,1.18,424,29.59666667,1.02,22.27333333,10.42,0.75,10.94,267.3,0.088285368,39.7109375,1.01,0,0.72,5,-1
-8820,1,1,SE,27,1,R,1.11,1262.5,29.6,1.17,17.95,3.23,1.47,6.53,897.934,0,45.25242188,1.04,0,93.85,4,-1
2036,0,0,SH,18,0,P,1.27,861.3333333,29.6,1.13,61.21,5,1.67,1,500.89,0.495578042,69.875,1.02,0,207.02,5,-1
12296,1,0,FT,26,1.25,R,1.18,1041.5,29.625,1.2,18.66,3.64,1.68,5.78,801.894,0,42.26041016,1.04,0,56.68,4,-1
2026,1,1,SK,18,0,P,1.17,486,29.6425,1.2125,29.40666667,17,0,52,360.03,0,85,1,0,10.94,5,0
-9397,1,0,SO,23,1,P,1.14,714.5,29.64833333,1.31,12.85,9.2825,2.41,12.15,372.92,0.007450708,55.8359375,1,0,59.475,5,-1
5399,1,1,SO,15,0.66,P,1.32,2298.5,29.65,2.44,114.7,10,15.06333333,43,1831.22,0.181879868,34.8359375,1.14,0,143.43,5,-1
6106,1,860,SA,20,1,P,1.22,794.1666667,29.65,1.21,40.71,7.71,2.21,2,422.67,0,75.65625,1.05,0,47.97,5,-1
-12753,0,0,SC,18,1,R,1.18,549.25,29.66,1.07,46.91,9.9075,0.2,27.38,273.93,0.062328957,65.421875,1.02,0,0.2,5,-1
12779,1,0,SA,29,1,H,1.14,3225,29.69,1.49,12.535,7.27,5.48,3,1313.435,0.01111367,26.046875,1.09,0,53.76,5,-1
9084,0,0,SO,40,1,R,1.26,900,29.69,1.4,51.39,2.985,1.41,4.97,801.75,0,47.72072266,1.04,0,109.615,4,-1
67,1,140,FT,17,0.75,P,1.31,869.5,29.69,1.39,32.25,12.9,1.42,25.16,498.7795,0,67.78125,1,0,55.23,5,1
6952,1,1,SA,18,1,R,1.17,891.5,29.70166667,1.07,17.03,3.584285714,0,1,461.194,0.065773346,49.140625,1.07,0,54.17,5,-1
2956,1,0,SL,18,0,P,1.42,502.9666667,29.71,1.2,41.21,12,0.63,61,348.96,0,88.96875,1,0,14.14,5,0
-4810,1,0,SO,16,1,P,1.19,564.3,29.71333333,1.07,45.14,0,0.35,15,378.1016667,0.729536364,44.171875,1,0,41.14333333,5,0
10954,1,0,SF,22,1.16,R,1.21,982.25,29.72,1.24,17.27,6.33,1.87,12.75,548.2,0,64.15625,1.02,0,44.35,5,-1
-1882,1,720,SB,28,5,H,1.31,3056,29.73,1.575,20.85,12.77,4.24,12.68,1208.46,0.055438041,42.6015625,1.04,0,670.61,5,-1
12982,1,0,SO,25,1,P,1.13,847,29.74,1.36,12.69,4,2.96,19,427.2116667,0,39.7578125,1.01,0,41.7,5,-1
13065,1,400,SO,23,1.83,R,1.19,800.5,29.74,1.22,10.59,4.13,1.76,5.9275,527.964,0.430685726,37.2265625,1.01,0,76.22,5,-1
-11920,1,0,SN,26,3,P,1.13,1355.5,29.75,1.25,19.06,8.486666667,2.87,11.84,930.93,0,54.28070313,1.04,0,501.5166667,4,-1
14626,0,0,SO,38,1,R,1.27,1092.5,29.76,1.37,51.17,2.785,1.79,4.48,898.55,0,48.02869141,1.03,0,177.415,4,-1
8941,1,0,SM,18,1,R,1.13,324,29.76833333,1.01,26.13416667,10,0,15,261.7133333,0,82.296875,1.03,0,25.24,5,-1
-12000,1,260,SO,35,1.58,R,1.09,1246,29.77,1.42,15.98,3.26,2.28,6.12,855.59,0.071183814,16.25,1.07,0,130.31,5,-1
12346,1,1,SD,22,6,R,1.14,1491.5,29.78,1.575,16.98,5.79,2.87,10.5,782.792,0.117216194,37.359375,1.01,0,372.66,5,-1
-4201,1,0,SA,18,1,P,1.2,441.5,29.78,1.11,24.46,9,0,19,270.5,0.618160149,65.203125,1.03,0,19.32,5,-1
8277,1,0,SO,19,1.04,R,1.145,359.4,29.781,1.01,35.42,10.52,0.55,11.67,264.86,0.135865741,40.140625,1.02,0,4.77,5,-1
1278,1,140,SO,16,0.59,P,1.155,299,29.788,1.03,33.95,13.17,0.07,15.03,199.26,0.037692573,42.0390625,1.01,0,4.84,5,-1
4056,0,0,SE,18,1,P,1.27,375,29.81,1.03,86.18,2,0.27,41,346.79,0.225449447,59.53125,1.06,0,2.77,5,-1
5963,0,1,SA,19,1,P,1.19,483.3,29.85,1.05,68.41,0,0,15,390.26,0.121996051,71.546875,1.01,0,16.36,5,-1
10031,1,0,SH,24,2.19,R,1.12,1063,29.855,1.22,11.12,4.56,1.69,7.43,597.4506667,0,46.00694336,1.04,0,176.49,4,-1
-7747,1,0,SL,23,4,H,1.19,3025.5,29.87,1.46,19.41,10.21,4.92,11.96,1011.4,0.208215232,40.8125,1.02,0,659.53,5,-1
8565,1,0,SL,18,0,P,1.38,878.8,29.87,1.13,34.08,0,0.57,9,478.77,0.234077148,84.40625,1,0,38.33,5,0
9720,0,0,SO,19,1,H,1.31,1606.5,29.88,1.14,45.3,5.97,1.34,9.15,808.65,0.026602636,54.4375,1,0,517.06,5,-1
3814,1,0,SB,18,0,P,1.16,542.8,29.925,1.22,28.87,26,0,28,261.83,0.121921879,63.65625,1,0,0.55,5,0
11489,1,1100,SC,25,2.78,P,1.37,2514.5,29.93,1.73,96.46,27,8,6,1655.67,0,69.5625,1,0,847.05,5,0
-4223,0,0,SB,28,1,R,1.2,904,29.93,1.485,72.96,2.1,2.31,5.005,856.77,0.202505349,55.5,1.07,0,54.39,5,-1
10636,1,1,FT,22,1.35,P,1.22,934.5,29.96,1.29875,21.75666667,10.57666667,2.62,16.2,427.18,0.391824889,76.140625,1.04,0,34.17,5,-1
2799,0,0,SB,19,0,P,1.23,505,29.99,1.09,44.75,0,0,10,464.892,0,47.8203125,1.04,0,30.46,5,-1
14655,1,1000,SC,19,0.93,P,1.6,4371.5,30,1,528.35,12.2025,9.46,9,3492.64,0,97.265625,1,1,90,3,-1
573,1,0,SH,21,4,P,1.09,2850,30,1,24.5,21,2,5,667.37,0.021952547,78.828125,1,1,3631,3,0
3992,1,1,SG,29,1,P,1.2,2263.5,30,1.58,20,7,10,3,1186.13,0.169749917,60.390625,1,0,237.36,5,0
7639,1,0,SG,23,1,P,1.22,2050,30,2,15.24,23,5.15,39,868,0.033358596,76.796875,1,1,809,3,-1
3979,1,0,SK,19,1,P,1.33,1967.333333,30,1,23.26,9.376666667,11,1,1218.7,0,86.015625,1,1,0,3,1
-5192,0,0,SO,26,1,H,2.25,1900,30,2,304,11.35333333,6,17.82,743,0.716051612,23.7421875,1,2,0,2,0
45,1,1,SC,23,6,R,1.34,1900,30,1,33.46,15.54,0,34.01333333,0,0.077688828,68.328125,1,0,0,3,0
7362,0,1,SA,21,4,P,1.27,1500,30,1,97.69,4,2.85,30,733.4,0,55.9921875,1,1,1763,2,0
10153,0,0,SE,26,1,P,1.17,1450,30,1,59.69,13.15666667,3.65,6,739.93,0.242147774,52.5546875,1,1,1431,3,0
1330,1,0,SD,21,0,P,1.21,1336.708333,30,2,15.23,5,2,6,563.73,0,86.796875,1.02,1,0,3,-1
2207,0,400,SE,22,0,P,1.07,1210,30,1.31,45.87,18,3,14,601.18,0,80.828125,1,0,187.04,5,0
7683,0,0,SM,26,1,P,1.34,1006,30,1,75.77,24,3.84,4,0,0.053174323,63.890625,1.24,0,152.3166667,5,3
10652,1,1,SO,18,1.02,R,1.27,986.6666667,30,1.09,16.25,4.11,0.35,1,463.604,0,30.546875,1.04,0,71.77,5,-1
-1716,0,0,SC,26,0,R,1.24,954.5,30,1.73,101,4.72,2.3,11.41,963.57,0.396263299,71.90625,1,0,139.92,5,0
-325,1,480,SC,21,3,P,1.32,950,30,1,37.92,22,4,18,287.45,0.042853972,70.65625,1,1,614,3,1
-2842,1,0,SH,18,0,P,1.14,880.5333333,30,1,17.16,8,0,24,372.16,0.304188303,57.3203125,1.06,1,0,3,-1
5920,0,500,SN,20,0.75,R,1.16,803.5,30,1,67.21,4.43,1.33,7.82,865.27,0.21737318,24.0703125,1.06,1,0,3,-1
-9296,0,0,SO,19,1,P,1.92,797.5,30,1,186.25,2,0,1,408.71,0.018785196,64.828125,2,1,0,3,0
748,0,0,SA,19,1,P,1.17,794,30,1,69.67,1,1,14,460.84,0.548414102,56.8046875,2,1,614,3,0
10149,1,1,SA,20,1,R,1.12,743.6666667,30,1,14.46,8.61,2,9,382.76,0.227237528,70.109375,2,1,0,3,0
-11439,1,0,SH,22,1,P,1.16,743,30,1,16.92416667,12,3,17,263.828,0,62.1875,1,1,0,3,1
7010,1,500,SO,21,4,P,1.22,700.6666667,30,1,0,11.36,2.19,16.57,375.17,0.603804458,52.3203125,1,1,0,3,1
11442,0,0,SH,22,1,P,1.15,691.3333333,30,1,38.114,13,3,17,243.113,0,66.46875,1,1,0,3,1
6370,1,2,SO,23,2.37,R,1.13,682.5,30,1.18,12.77,5.06,1.34,6.06,471.36,0.060357587,31.80078125,1.01,0,268.57,5,-1
-12058,0,0,SD,20,3,P,1.3,671.5,30,1,74.8,8,1.948571429,29,324.78,0.213150103,64.1875,2,1,0,3,1
6393,1,0,SO,19,1,P,1.11,668,30,1,12.06,13.94,3,17.98,229.16,0.179168141,58.6171875,1,1,0,3,0
-9300,0,1,SO,19,1,P,1.71,649.5,30,1,159.735,3,0,2,387.8525,0,74.65625,2,1,0,3,0
3850,1,0,SO,19,0,P,1.22,646.5,30,1,11.04,2,1,7,291.5416667,0.217062573,34.265625,1,1,0,3,2
5840,1,0,SL,19,1,P,1.23,642,30,1,19.115,5.445,1.31,5,303.8176667,0.411715949,37.34375,1.03,1,0,3,-1
8766,1,0,SF,18,2,P,1.253333333,640.7083333,30,2,18.6,22,0,55,218.925,0,73.953125,1,2,0,3,1
3735,0,1,SB,21,0,P,1.3,622.5,30,1.46,90.93,2,2.34,2,509.84,0.127231376,82.890625,1,0,75.68,5,1
10623,0,0,SF,21,1,P,1.23,612,30,1.27,68.04,9.48,0,17.33666667,461.6383333,0.757435618,63.328125,1,0,114.42,5,0
14542,0,0,SO,23,0.85,R,1.545,557.5,30,1,229.785,3.59,1.58,9.8475,548.72,0,17.265625,2,0,39.22,1,0
-3720,1,1,SF,19,0,P,1.07,542,30,1,16.05,12.02583333,1,16,224.13,0.051567543,40.5234375,1.09,1,0,3,3
3287,0,0,SA,19,0,P,1.26,527.3,30,1,79.54,0,0,8,413.93,0.270145536,57.15625,1,1,0,3,1
-6089,0,1,SO,30,1,R,1.19,517,30,1,56.03,3.54,1.13,6.593333333,700.16,0.18605143,42.1640625,1.02,1,0,3,-1
-14116,0,260,SB,19,0.96,P,1.21,508,30,4,74.09,4,2,8,452.66,0.213201437,57.6484375,1,2,0,3,-1
5587,1,0,SC,24,6,P,1.23,500,30,2,43.18,11,6,12,426.87,0,55.3828125,2,2,1711,3,0
931,1,120,SC,30,4,P,1.22,500,30,1,18.61,10.92,5.28,2,825.67,0.113944606,54.4921875,1,1,305,3,-1
-14423,1,200,SO,21,1.64,P,1.15,500,30,1.17,9.34,4,2.13,4,248,0.036456512,57.578125,1,0,74.8,5,0
9796,0,0,SA,22,1,P,1.06,500,30,1,42.01,16,2,8,299.68,0,62.375,1,1,140,3,0
-1302,0,1,SF,19,1,P,1.12,498.5,30,1,46.31,6,2,16,321.07,0,89.953125,1,1,0,3,1
2636,1,0,SO,18,0,P,1.173137255,497.8,30,1,18.38333333,10,0.5655,44,239.27,0,69.28125,1,1,0,3,1
6786,1,0,SO,20,1,P,1.22,478.875,30,2,0,17,2,14,209,0.148083315,81.359375,1,1,0,3,0
-3412,1,100,SO,19,0,P,1.11,473.5,30,1,20.55,11.29,0,20.11,364.025,0.369670009,60.8828125,1.04,1,0,3,3
4517,1,1,SD,18,1,P,1.18,472,30,1,25.235,16,0,8,363.43,0.444616078,61.4140625,1.03,1,0,3,-1
8566,1,0,SC,18,1,P,1.15,449.175,30,1,46.26833333,11,0,14,218.63,0,58.15625,1,1,0,3,0
2706,1,1,SM,19,0,P,1.14,406.5,30,1,25.7775,11,1,29,195.96,0.046132557,61.7109375,1.01,1,0,3,-1
703,0,0,SO,18,2,P,1.14,362.0833333,30,1,50.07222222,9,0.42,24,228.676,0.006060298,65.3125,1.05,0,0,3,-1
7097,0,0,SF,18,1,P,1.153333333,357.0833333,30,2,73.17,15,0,15,264.2671429,0,61.984375,1,2,0,3,-1
-11130,1,0,SM,25,0,H,1.37,350,30,2,30,12.76,5,17.33,934.08,0.285232212,54.515625,2,1,0,3,0
1269,1,0,SC,19,0,P,1.175,332.5,30,1,52.947,15,1,18,240.69,0,68.78125,1.01,1,0,3,-1
-6377,0,0,SA,19,1,P,1.1,332,30,1,41.29,5,2,5,310.22,0.197581218,44.21875,1.01,1,0,3,-1
7868,1,240,SO,19,1,P,1.133137255,296.8333333,30,1,27.20333333,18,1,47,175.83,0,62.8984375,1,1,0,3,-1
-3037,0,1,SB,18,0,P,1.22,423,30.04,1.21,51.75,9,0.15,5,352.792,0.010966282,64.578125,1,0,24.13,5,-1
9465,0,1,SO,18,1,P,1.18,319,30.05,1,69.93,21,0,35,300.2826667,0.254284734,57.6796875,1.07,0,0.27,5,-1
4614,1,1,SD,18,1,P,1.22,854,30.08,1.08,21.29,0,0,4,425.4916667,0.096659991,43.6640625,1.04,0,19.24,5,-1
2157,0,1,SO,29,4,H,1.69,6529.5,30.09,2.28,219.82,0,8.22,4,4092.43,0.225207812,48.4453125,1.38,0,938.38,5,-1
-10844,1,600,SA,16,0.7,P,1.16,398.5,30.10333333,1,34.16,10.06,0.16,17.34666667,334.03,0.186667014,59.30959473,1.04,0,4.1,5,-1
7986,1,0,SB,18,1,P,1.16,2109,30.15,1.24,26.315,14.64,21,26.43,1544.75,0.18610537,62.96875,1.07,0,98.22,5,-1
10441,0,0,SO,19,1.45,R,1.67,1287,30.17,1.52,322.92,8.98,1.49,14.33,599.74,0,5.251953125,1.14,0,482.902,5,-1
4465,0,0,SA,18,1,P,1.395,440.5,30.19583333,1.1,98.24,5,0,28,629.28,0.375353867,94.90625,1.13,0,13.56333333,5,-1
8273,1,1,SG,18,0,P,1.67,1774.5,30.20333333,1.88,259.37,10,3.08,12,814.5,0.82825012,93.375,1,0,420.11,5,0
-14027,1,1,SF,18,0,P,1.21,470,30.23666667,1.04,28.34,10.51,0.5,13.66,375.61,0.561775805,28.1953125,1.05,0,2.1,5,-1
9511,1,0,FT,23,0.97,R,1.16,1199.5,30.24,1.18,17.44,3,1.48,13.51,761.2106667,0.000980741,66.140625,1.03,0,35.84,5,-1
7722,1,0,SD,18,0,P,1.29,484.6666667,30.245,1.07,22.49333333,5,0,58,295.38,0.008956969,51.7734375,1.01,0,6.83,5,-1
128,1,0,FT,22,1.68,R,1.22,961.5,30.26,1.12,12,5,1.41,6.39,656.044,0.096788399,26.02728027,1.04,0,116.57,5,-1
-407,1,0,SE,22,5,P,1.14,1001.5,30.27,1.29,15.63,12.312,3.4,18.44,405.3,0,60.06484375,1.03,0,175.4,4,-1
10119,1,1,SB,23,1.24,P,1.16,874,30.27045455,1.23,22.49,8.64,2.82,13.57,416.77,0.268575396,57.9453125,1.02,0,17.58,5,-1
-9734,0,1,SC,18,1,P,1.19,584,30.3,1.12,59.85,1,0.495,9.1675,400.5,0.092006502,21.87109375,1.03,0,13.84,5,-1
-9673,1,700,SC,32,1.25,R,1.14,1432,30.30666667,1.26,18.33,3.44,1.88,4.47,1116.8,0,47.16802734,1.03,0,107.485,4,-1
14551,1,0,SO,27,1.08,P,1.1,1413.5,30.31,1.28,18.78,10.84,3.22,13.258,748.17,0,53.22518229,1.04,0,37.01,4,-1
5047,1,0,SK,18,1,P,1.31,1026.5,30.32,1.34,22.65,10,0,7,1081.69,0,98.5625,1,0,217.13,5,0
4053,1,0,SE,18,1,P,1.19,580.6666667,30.33,1.08,23,12.65416667,0.26,18.405,338.2875,0.032183574,80.515625,1,0,12.87,5,0
8757,1,0,SC,23,5,P,1.21,1649.5,30.34,1.45,17.79666667,0,3.05,7.335,535.985,0.171365284,36.71875,1.04,0,530.83,5,-1
-3905,1,0,SE,18,1,P,1.18,641.5,30.34666667,1.11,25.74,26,0.24,25,378.1375,0.004971447,76.734375,1,0,30.48,5,0
-13581,0,0,SA,28,0,H,1.18,1888,30.35,1.505,42.56,7.07,3.52,10.93,1215.26,0,54.08867188,1.05,0,141.58,4,-1
8695,1,0,SB,19,0,P,1.27,1155.5,30.35,1.44,19.58,5,2,34,782.012,0,98.15625,1,0,223.6,5,1
-2968,0,0,SB,18,0,P,1.22,396,30.35,1.06,58.16,1,0,15,399.602,0.129154528,68.6875,1,0,12.75,5,-1
7953,0,0,SA,18,0,P,1.29,411.5,30.3525,1.08,92.46,1,0,2,499.04,0.060365718,90.078125,1.08,0,4,5,-1
-3566,1,0,SK,17,0,P,1.39,809,30.35619048,1.29,30.32,27,0.49,6,409.1,0.387142738,74.921875,1,0,14.39,5,0
4987,1,1,SO,30,1.19,P,1.14,1185.5,30.36,1.35,18.58,10.33,3.7,10.17,738.58,0,53.55091797,1.02,0,47.86,4,-1
-9920,1,1,SL,25,4,R,1.19,1407,30.4,1.38,16.014,0,2.38,6.37,672.33,0,31.89453125,1.02,0,439.73,5,-1
-13006,0,0,SL,19,2,P,1.36,1732,30.41,1.35,110.335,6,2,3,1685.67,0.167418632,97.015625,1.04,0,643.07,5,-1
14524,0,0,SM,23,5,P,1.67,1489,30.41,1.83,197.5,13.44,4.85,19.04,630.22,0.10970603,42.5703125,2,0,588.95,5,1
-13417,1,0,FT,19,0.74,P,1.51,896.8333333,30.43,1.544,238.46,1,1,53,564.992,0.110251366,88.59375,1.13,0,57.135,5,-1
12639,1,800,SO,18,0.94,P,1.17,456.5,30.455,1.16,41.17,1,0,9.45,402.2516667,0.011070915,39.4453125,1.05,0,40.8,5,-1
-811,1,120,SO,16,0.66,P,1.195,363.3,30.45846154,1.04,44.23,13.46,0.12,16.19,335.85,0.4574539,62.3515625,1,0,3.51,5,1
-9202,1,0,SD,16,1,P,1.24,370.5,30.464,1.02,51.6375,5,0.05,31,282.05,0.148320777,53.2421875,1.02,0,1.12,5,-1
9550,1,500,SO,18,0.9,P,1.14,304.5,30.48470588,1.01,28.7375,6,0.24,14,251.6016667,0.027534848,24.4453125,1.03,0,12.49,5,-1
-12924,0,2820,SC,20,1.8,R,1.92,3419.5,30.49,1.93,187.35,9.94,0,22.49,1671.27,0,49.3378125,1,0,583.835,5,0
8429,1,0,FT,22,1.8,R,1.28,1033.5,30.5,1.34,26.17,6.39,2.53,9.63,704.13,0,7.45703125,1.08,0,181.66,5,-1
-13870,1,600,SO,17,0.8575,P,1.22,322,30.52,1.05,47.79,1,0.55,7,335.6016667,0,32.6875,1.06,0,20.34,5,-1
-13684,1,1,SB,17,0,P,1.235,414.5,30.54,1.04,46.8975,20,0,61,314.11,0.097388278,43.0078125,1.07,0,4.04,5,-1
-5805,1,1,SC,18,0,P,1.24,674,30.56,1.24,41.885,19,0,84,402.522,0.216114266,69.015625,1,0,16.5,5,0
4525,1,0,SE,18,1,P,1.24,625.5,30.57212121,1.01,36.5475,18,0,30,390.6175,0.460868999,57.109375,1.03,0,15.91,5,-1
-14256,1,620,SB,22,3,R,1.27,1368.833333,30.59,1.36,15.96,6.903333333,2.15,13.65,514.0525,0.115956791,68.65625,1.04,0,578.15,5,-1
1352,1,0,SA,18,0,P,1.17,501.9666667,30.59816667,1.03,32.1,0,0,7,315.426,0.028309312,57.4140625,1,0,9.66,5,0
5501,1,400,SE,18,0.76,P,1.19,602.1666667,30.6,1.1,20.21,7,0,16,390.3775,0.019215235,57.3671875,1.03,0,26.25,5,-1
-10609,1,600,SF,23,2.54,R,1.16,790.5,30.60333333,1.26,16.29,5.24,1.84,8,622.6166667,0,23.41015625,1.03,0,119.07,5,-1
10198,1,1040,SN,39,2.27,P,1.62,7506,30.61,2.18,138.59,15,14,3,5262.36,0,36.625,1.11,0,1138.93,5,-1
-13531,1,0,SB,17,0,P,1.19,637.5,30.61875,1.09,38.06,3,0.41,5,502.64,0.642442046,62.140625,1.04,0,27.9,5,-1
2283,1,0,SK,18,0,P,1.13,501.5,30.63666667,1.04,28.945,0,0,2,368.3176667,0.083804953,48.84375,1.05,0,11.73,5,-1
-466,1,1400,SM,33,2.38,R,1.22,3038.5,30.65,1.355,43.03,10.38,3.52,12.8375,1323.11,0,44.64068848,1,0,736,5,1
-5816,1,0,SC,18,1,P,1.26,465.5,30.68166667,1.05,25.085,0,0,2,285.4876667,0,31.12890625,1.03,0,34.26,5,-1
-2852,0,0,SO,18,0,P,1.27,456,30.68333333,1.1,44.84,0,0,11,339.32,0,66.265625,1,0,18.03,5,1
799,1,1140,SO,27,2.4,P,1.2,1122.5,30.7,1.49,43.13,11.99,3.49,12.76133333,681.57,0,52.79556641,1.01,0,323.01,4,-1
-7748,1,0,SE,18,0,P,1.24,682.2,30.71666667,1.05,15.76,12,1,24,282.6895,0.078132947,52.234375,1.05,0,0.71,5,-1
12999,1,5000,SO,61,1.94,H,1.57,18977.5,30.72,2.69,39.9,9.87,11.76,13.19,10672.24,0,50.85373047,1.34,0,635.45,4,-1
12994,1,5000,SO,61,1.94,H,1.57,18977.5,30.72,2.69,39.9,9.87,11.76,13.19,10672.24,0,50.85373047,1.34,0,635.45,4,-1
-6908,1,1,SJ,17,1,P,1.24,761.3333333,30.73,1.09,43.29666667,13,0.655,25,342.3875,0,67.953125,1.01,0,18.44,5,-1
4877,1,0,SE,17,1,P,1.23,576.5,30.73,1.07,22.03,15,0.34,28,322.3275,0,48.4921875,1.08,0,22.29,5,4
14528,1,480,SO,18,0.86,P,1.16,1312.5,30.74,1.23,17.32,3,4,19,436.3636667,0.023757468,41.3359375,1.04,0,102.87,5,-1
9849,1,0,SO,26,1.54,R,1.23,1161,30.74,1.13,10.23,2.75,1.63,4.45,766.344,0.108451927,24.625,1,0,85.51,5,-1
11779,0,1,SO,27,4,R,1.18,1086.5,30.77,1.28,54.84,2.735,1.76,6.035,922.3,0.132442671,41.1640625,1.05,0,355.34,5,-1
3185,1,10,SH,17,0,P,1.17,613.3333333,30.79,1,33.25,12,0.23,9,403.86,0.555321321,51.078125,1.03,0,17.15,5,-1
1315,1,0,SD,17,0,P,1.16,392.1666667,30.79,1.05,30.90583333,3,0.06,9,353.2183333,0.01686628,38.7109375,1.01,0,1.94,5,-1
29,1,0,SO,16,0.68,P,1.265,298.5,30.85833333,1.01,34.245,3,0.1425,3,224.62,0,51.2734375,1.01,0,10.25,5,-1
11778,1,1,SO,28,1.09,R,1.2,1154,30.88,1.225,10.99,2.58,1.33,3,806.43,0.064203909,14.81835938,1.07,0,50.68,5,-1
-18,1,0,SF,16,0,P,1.25,927,30.88,1.25,33.61,0,0.93,2,513.19,0.429499278,59.4765625,1.04,0,46.59,5,-1
4110,1,1,SO,18,1,P,1.17,506,30.88333333,1.03,33.08,0,1,12.585,361.81,0.319155614,62.203125,1.09,0,13.14,5,-1
-8685,1,1,SO,24,1.21,P,1.72,5599,30.89,1.98,233.14,10.9,10.06,3,3816.69,0.09631642,97.703125,1.14,0,169.25,5,-1
11933,1,0,SE,17,1,P,1.2,673.1666667,30.89472222,1.05,30.6475,10,0.24,12,420.16,0.012468689,83,1,0,28.399,5,0
13917,1,1,SO,16,0,P,1.265,341.3333333,30.905,1,35.6175,21,0.09,4,250.525,0,61.78125,1,0,10.59,5,-1
-12414,1,1,SO,32,1.85,R,1.21,973.5,30.91666667,1.18,16.09,1.77,1.49,4.28,804.66,0,37.83564453,1,0,73.46,4,-1
-5727,1,0,SK,18,0,P,1.2,603.5,30.92708333,1.1,46.47,10,0.36,4,362.335,0.167872193,90.9375,1.04,0,12.57,5,-1
7897,1,0,FT,21,3,R,1.16,1055.5,30.93,1.22,13.92,4.01,1.72,8.1,643.384,0.247790662,37.1484375,1.04,0,119.49,5,-1
618,1,0,SM,23,5,H,1.14,1677,30.94666667,1.31,15.32,8.3,4.05,11.8175,897.6545,0,56.91366211,1.03,0,475.05,5,-1
-813,1,360,SO,22,4,R,1.29,1403.5,30.95,1.27,8.17,4.05,2.07,5.37,607.44,0,26.22265625,1,0,621.9,5,0
6932,1,1,SE,26,2.01,R,1.1,1029.5,30.95,1.11,9.38,3.04,1.32,6.04,744.934,0.013831179,36.25,1.03,0,111.61,5,-1
-13807,1,0,SE,25,2.46,R,1.08,1694.5,30.96,1.345,17.82,4.57,3.27,8.84,902.09,0,3.479492188,1.07,0,522.462,5,-1
-12857,1,0,SA,18,0,P,1.3,1311.5,30.98,1.07,39.99,29,0,7,595.962,0,61.25,1.01,0,87.7,5,-1
9662,1,1,FT,23,1,P,1.19,925,30.99,1.26,22.28333333,10.88416667,2.87,20.51,577.69,0,66.03394922,1.03,0,64.55,4,-1
13104,1,1,FT,23,1,P,1.19,925,30.99,1.26,22.28333333,10.88416667,2.87,20.51,577.69,0,66.03394922,1.03,0,64.55,4,-1
1329,1,0,FT,21,0,P,1.2,921,30.99,1.296,19.25666667,10.82666667,2.61,20.525,565.252,0,65.89451172,1.01,0,67.31,4,-1
-11818,1,3620,SL,46,3,R,1.65,4067.5,31,1,78.24,12.2,5.32,20.97,1941.8825,0.617030587,38.390625,2,1,390,3,1
-12904,1,0,SL,34,2,H,1.18,2400,31,4,0,11.62,8,11.33,2233,0,46.2109375,1,2,0,3,-1
-13219,0,0,SB,33,0,R,1.86,2323,31,4,293.85,8,9,23,1784.01,0.08604166,85.65625,1.1,0,315.54,5,-1
-9151,1,0,SA,32,1,R,1.08,1744,31,1.57,10.2,8.45,3.88,6.81,1016.69,0.060203797,29.82421875,1.07,0,132.14,5,-1
6658,0,0,SM,34,1,R,1.22,1552,31,1,44.55,6.18,6,7.9775,1032.98,0.042218203,54.8359375,1.02,0,123.91,5,-1
-6331,1,980,SO,24,1.39,R,1.31,1490,31,4,0,7.78,0,13.14,786.6,0.602757039,47.8125,1,3,0,3,-1
-4220,1,1,SO,18,1,P,1.89,1236.5,31,2,265.56,0,0,2,1344.15,0.066540892,97.90625,1,2,0,3,0
1324,1,0,SA,19,0,P,1.19,1101,31,1,19.0025,8,2,23,1143.47,0,96.8125,1.01,1,0,3,-1
-6993,0,0,SD,19,2,P,1.27,950,31,1,80.63,4,1.556666667,24,417.67,0.143367556,81.515625,2,1,531,3,0
-434,1,0,SD,23,1,R,1.13,950,31,1,15.16,5.153333333,1.671428571,6.1,793.8706667,0,49.40722656,1.02,0,0,3,-1
-435,1,0,SD,23,1,R,1.13,950,31,1,15.16,5.153333333,1.671428571,6.1,793.8706667,0,49.40722656,1.02,0,0,3,-1
-8369,1,1,SO,20,0,P,1.26,790.5,31,1,10.99,2,1,14,393.48,0.306285734,68.171875,1,1,0,3,0
5270,1,0,SA,19,1,P,1.203333333,746.6666667,31,1,19.91,2,2,8,1088.61,0,98.84375,1.05,1,0,3,-1
-7847,0,0,SD,19,2,P,1.16,737.2857143,31,2,52.81,1,2,6,440.16,0.081189305,54.1875,1,2,0,3,1
