"","Year","Month","Day","wday","disp_income","occ_code","cust_age","time_emp","res_indicator","I_01","I_02","D_02","I_03","I_04","I_05","I_06","D_01","ER_01","ER_02","P_01","S_01","S_02","CA_01","CA_02","CA_03","na_prop","id","app_id","GOOD"
"13364","2005","10","19","Wednesday",0,"SC",32,3,"R",1.24,650,91,23,1,13.22,0.012165609,68,9.88,0,17.71875,1.24,3,"5",157.23,0,0.2,3,-10273,NA
"13365","2005","10","19","Wednesday",0,"SE",21,2,"R",1.37,674,805.9,24,2,11.6,0.0576540801,61.34,9.37,1.77,45.625,1.06,1.92,"2",80,0,0.366666666666667,4,10253,NA
"13366","2005","10","19","Wednesday",0,"SO",37,1.19,"R",1.15,1062.5,902.94,25.91,1.64,7.83,0.1649465668,61.4,7,3.88,52.921875,1,1,"5",225.97,0,0.4,4,10237,NA
"13367","2005","10","19","Wednesday",1,"SB",23,1,"P",2,1450,527,4,2,2,0.1806531427,360,11.71,3,49.5390625,3,1,"3",1311,2,0.0666666666666667,3,-10275,NA
"13368","2005","10","19","Wednesday",1,"SC",18,1,"P",1.21,648,266.05,17.24,1.24,3,0.033647817,28.26,18,0,35.6953125,1,1,"5",40.06,0,0.266666666666667,3,-10292,NA
"13369","2005","10","19","Wednesday",200,"SL",32,1,"R",1.47,1150,185,9,5,3,0.393046394,95.28,10.8,12,32.625,1,2,"3",622,2,0.133333333333333,3,-10262,NA
"13370","2005","10","19","Wednesday",0,"SD",19,1,"P",1.29,551.5,610.12,9,1,3,0.5234638304,34,2,1.09,64.59375,1,0,"3",0,1,0.166666666666667,3,-10289,NA
"13371","2005","10","19","Wednesday",0,"SE",20,1,"P",1.2,486,510.745,18,1,8,0,34,0,0,62.1757421875,1.07,1.9,"3",0,1,0.233333333333333,4,10249,NA
"13372","2005","10","19","Wednesday",0,"SO",19,1,"P",1.27,510.5,271.845,7,1,16,0,0,3,2,95.65625,2,0,"3",0,1,0.133333333333333,3,-10235,NA
"13373","2005","10","20","Thursday",1,"SK",29,1,"H",1.59,2172.5,2110.58,26.41,2.77,12.53,0.1712636822,51.03,11.25,5.2,47.5390625,1.05,1.8,"5",314.86,0,0.433333333333333,4,10297,NA
"13374","2005","10","20","Thursday",1,"SO",28,1.26,"R",1.26,677.5,669.9,26.18,1.31,8.5,0.0137456524,48.53,6.51,1.01,21.359375,1.14,1.92,"5",36.3899999999999,0,0.466666666666667,4,10302,NA
"13375","2005","10","20","Thursday",0,"SE",21,1,"R",1.3,200,771.19,33,1,11.76,0.1660151123,54.5,7.49,1.37,39.5078125,1.16,1.98,"3",0,1,0.3,4,10310,NA
"13376","2005","10","20","Thursday",0,"SA",19,1,"P",1.24,500.5,376.91,20.6,1.11,2,0.0304782428,57.43,9.2575,1.03,53.8828125,1.09,1.73,"5",35.6899999999999,0,0.4,4,10321,NA
"13377","2005","10","20","Thursday",0,"SF",19,1,"P",1.18,513,253.61,11,1,5,0.0761824995,1,0,0,86.8125,1.12,2.54,"3",0,1,0.2,4,10313,NA
"13378","2005","10","20","Thursday",0,"SC",18,1,"P",1.16,396.875,367.05,18.934,1.12,15,0.1675532241,38.23,12,0.219999999999999,55.0703125,1,1,"5",30.97,0,0.3,4,10338,NA
"13379","2005","10","20","Thursday",0,"SK",18,1,"P",2,850,986.75,5,3,31,0,0,14,0,87.796875,1,1.64,"2",0,3,0.133333333333333,4,10335,NA
"13380","2005","10","20","Thursday",0,"SB",27,1.41,"R",1.17,764,610.47,27.55,1.23,14.33,0.1106718718,43.31,8.5,1.09,77.109375,1.12,1.8,"5",12.0599999999999,0,0.466666666666667,4,10295,NA
"13381","2005","10","20","Thursday",0,"SC",26,2,"R",1.26,877,1019.62,27.94,1.75,16.61,0,41.61,11.72,2.98,77.046875,1.05,1.92,"5",193.09,0,0.433333333333333,4,10316,NA
"13382","2005","10","20","Thursday",1,"SO",19,1.05,"P",1.22,518.333333333333,352.63,23.59,1.06,11.91,0,47.41,8.94,1.02,52.01109375,1.09,1.88,"4",30.4899999999998,0,0.5,4,10327,NA
"13383","2005","10","20","Thursday",0,"SB",20,3,"R",1.32,637.5,591.97,23.02,1.34,11.54,0.0321036361,56.27,9.6,1.29,24.1875,1.05,1.78,"5",95.68,0,0.433333333333333,3,-10343,NA
"13384","2005","10","20","Thursday",0,"SK",24,1,"H",1.78,2121,1887.53,19,2.27,12.41,0.0601632284,32,12.33,5.19,20.21875,1.09,2.01,"5",386.81,0,0.366666666666667,4,10324,NA
"13385","2005","10","20","Thursday",1,"SO",21,1,"P",1.19,450,279.5,6,1,9.74,0,24,0,1.8,43.078125,1.15,2.38,"3",0,1,0.233333333333333,3,-10320,NA
"13386","2005","10","20","Thursday",660,"SA",29,1,"R",1.32,967.5,887.46,7,2,10.2,0.1378372516,0,9.13,1.76,54.7578125,1,3,"3",0,2,0.233333333333333,3,-10311,NA
"13387","2005","10","20","Thursday",0,"SO",18,2,"R",1.3,562,636.28,32,1,8,0.2237638612,41.24,9.32,1.18666666666667,26.78515625,1.12,1.92,"3",0,1,0.3,3,-10331,NA
"13388","2005","10","20","Thursday",0,"SB",24,1,"P",1,2950,2045,2,1,42,0,64,8,3.41,74.359375,2,1,"3",408,1,0.0666666666666667,3,-10330,NA
"13389","2005","10","21","Friday",200,"FT",40,1.42,"R",1.59,1001.5,842.61,22.15,2.93,8.62,0,98.03,9.6,3.45,46.7265625,1.17,1.7,"5",148.03,0,0.466666666666667,4,10349,NA
"13390","2005","10","21","Friday",0,"SA",21,1,"P",1.22,679.75,339.94,21.04,1.08,14.95,0.0913810648,72.42,12.27,1.2,56.078125,1,1,"5",27.63,0,0.366666666666667,4,10389,NA
"13391","2005","10","21","Friday",0,"SC",20,2,"P",1.33,883,472.84,16,1,2,0,345,9.75,1,71.625,1.18,4,"2",225.74,0,0.233333333333333,4,10351,NA
"13392","2005","10","21","Friday",0,"SB",19,2,"P",1,666.5,307.92,1,2,5,0.0428116374,1,2,0,75.4375,1,1.15,"3",0,2,0.133333333333333,4,10383,NA
"13393","2005","10","21","Friday",0,"SO",20,1.32,"R",1.39,599,286.55,18.96,1.81,12.34,0,95.95,9.25,1.33,14.369140625,1.12,2.04,"5",41.3599999999999,0,0.466666666666667,4,10356,NA
"13394","2005","10","21","Friday",1,"SO",23,1.17,"R",1.22,707.25,381.5,25.13,1.21,12.76,0.2338477755,59.62,7.47,1.1,65.84375,1.08,2.05,"5",7.46999999999986,0,0.5,4,10371,NA
"13395","2005","10","21","Friday",1,"SE",34,1.37,"R",1.31,1163.5,1065.51,26.26,1.91,9.7,0,51.27,7.49,2.47,54.703125,1.08,1.87,"5",113.36,0,0.466666666666667,4,10378,NA
"13396","2005","10","21","Friday",0,"SA",28,1.05,"R",1.37,777.5,572.52,21.92,1.59,12.13,0.1378340917,57.78,7.8,1.15,65.875,1.08,1.82,"5",19.1399999999999,0,0.466666666666667,4,10387,NA
"13397","2005","10","21","Friday",0,"SF",18,3,"P",1,445,331.65,1,1,17.72,0,50.48,12.56,0,39.921875,1,1,"3",0,1,0.2,3,-10393,NA
"13398","2005","10","21","Friday",0,"SC",23,1,"R",3,2850,0,2,4,23.42,0.0253689489,47.93,16.17,2.94,58.3828125,1,1,"3",1551,4,0.166666666666667,3,-10370,NA
"13399","2005","10","21","Friday",0,"SO",16,1.04,"P",1.1,410.75,229.41,21.48,1.09,16.77,0.1543451161,50.5,11.49,0.409999999999999,20.19140625,1.04,1.73,"5",18.3199999999998,0,0.466666666666667,4,10380,NA
"13400","2005","10","21","Friday",1,"SD",19,1,"P",1.14,362.75,264.99,20,1,3,0,36.63,12.5566666666667,0.85,65.350234375,1,0.85,"3",26,1,0.3,4,10344,NA
"13401","2005","10","21","Friday",100,"SO",18,0.97,"P",1.09,428.75,202.77,18.07,1.02,7,0,35.15,13.6,0.46,80.46875,1.05,1.78,"5",23.5799999999998,0,0.433333333333333,4,10372,NA
"13402","2005","10","21","Friday",1,"SD",19,1,"P",1.09,429.25,363.23,24.94,1.11,9,0.2304947763,46.39,20,1,85.9375,1,1,"5",29.01,0,0.266666666666667,4,10376,NA
"13403","2005","10","21","Friday",0,"SA",18,1,"P",1.13,406.25,291.99,23.07,1.06,23,0.2247027615,71.63,6,0,38.3359375,1.07,1.61,"5",12.0099999999998,0,0.333333333333333,4,10365,NA
"13404","2005","10","21","Friday",1,"SB",21,1,"P",2,950,0,5,2,34,0,0,19,4,66.625,1,1.5,"3",0,2,0.0666666666666667,3,-10360,NA
"13405","2005","10","22","Saturday",0,"SF",19,1.05,"R",1.15,391.875,458.37,21.64,1.1,9.37,0.235504366,61.94,7.9,0.91,57.15625,1.04,1.53,"5",34.2099999999999,0,0.466666666666667,4,10406,NA
"13406","2005","10","22","Saturday",0,"SN",21,1,"R",1.3875,919.5,594.65,19.59,1.58,8.93,0.0653610746,63.42,8.38,1.81,45.015625,1,0,"5",122.94,0,0.366666666666667,4,10401,NA
"13407","2005","10","22","Saturday",800,"SO",21,1,"P",1.4675,661.5,607.36,17.94,2.25,17.68,0,238.69,10.81,3.2,81.28125,2,0,"5",145.22,0,0.366666666666667,4,10440,NA
"13408","2005","10","22","Saturday",0,"SO",22,2,"P",1.42,814,466.15,34,2,2,0.0499178661,103.21,10.07,2.99,75.1875,1.12,1.59,"5",64.33,0,0.333333333333333,4,10423,NA
"13409","2005","10","22","Saturday",0,"SO",18,1,"P",1.14,320.5,289.11,21.8,1.04,13,0,31.54,3,0,75.234375,1.04,1.46,"5",27.1299999999998,0,0.333333333333333,4,10420,NA
"13410","2005","10","22","Saturday",860,"SO",20,1,"P",1,1062.5,394.63,2,2,23,0,0,16,1,57.90625,1,1.53,"3",1434,2,0.133333333333333,4,10396,NA
"13411","2005","10","22","Saturday",0,"SB",19,1,"P",1.26,499,425.025,14,3,24,0.0865721791,59.94,12.56,1.61,37.2265625,1,1.47,"3",97,2,0.266666666666667,4,10442,NA
"13412","2005","10","22","Saturday",0,"SB",20,1.34,"R",1.06,344.5,318.93,23.19,1.33,14.76,0.0698472497,48.13,8,1.33,65.28125,1.12,1.63,"5",25.1299999999998,0,0.466666666666667,4,10399,NA
"13413","2005","10","22","Saturday",1,"SO",23,1.44,"R",1.17,596.5,437.32,27.98,1.29,12.2,0.0710830169,56.24,7,1.43,74.84375,1.05,1.81,"5",14.0299999999999,0,0.466666666666667,4,10409,NA
"13414","2005","10","22","Saturday",0,"SO",23,1.43,"R",1.31,689,515.16,27.01,1.42,8.87,0,63.56,6.26,1.55,48.9808203125,1.09,1.68,"4",34.5099999999999,0,0.5,4,10430,NA
"13415","2005","10","22","Saturday",0,"SB",25,2,"R",1.35,544,455.81,19.92,1.62,12.08,0.024163065,68.96,8.48,1.53,37.921875,1,1,"5",119.66,0,0.366666666666667,3,-10411,NA
"13416","2005","10","22","Saturday",420,"SF",34,3,"R",1.67,946,625.99,15,1,11.25,0.5573753454,66.53,10.57,2.03,48.5,1,0,"3",0,1,0.266666666666667,4,10418,NA
"13417","2005","10","22","Saturday",0,"SO",19,2,"P",3,200,313.9,2,2,20.532,0.2968815193,1,11.71,1,68.34375,3,0,"3",234,2,0.133333333333333,3,-10432,NA
"13418","2005","10","22","Saturday",2,"SA",21,1,"R",1.8175,978,647.32,20,2,9.89,1.0646898262,165.4,8.61,2.41,25.625,1,1.21,"3",411,1,0.3,3,-10415,NA
"13419","2005","10","22","Saturday",860,"SB",25,1.67,"R",3,1250,930,3,4,15.75,0.0345576847,55,12.3,4.3,30.34375,2,1,"3",249,4,0.166666666666667,3,-10422,NA
"13420","2005","10","22","Saturday",0,"SO",18,1,"P",1.12,342.75,287.64,21.89,1.15,2,0.0418860954,43.52,20,0,62.921875,1,1,"5",50.55,0,0.266666666666667,3,-10413,NA
"13421","2005","10","22","Saturday",0,"SF",21,1,"P",2,950,186,2,4,4,0.1397544439,1,2,0,70.921875,1,1,"3",0,4,0.0666666666666667,3,-10410,NA
"13422","2005","10","22","Saturday",460,"SN",20,2,"P",1.49,809.5,439.9,17,2,14,0.277734098,0,9,0,17.42578125,1,1.45,"3",0,2,0.166666666666667,3,-10398,NA
"13423","2005","10","22","Saturday",0,"SO",16,0.97,"P",1.62,776.5,393.18,26.12,1.95,15,0.0206141325,110.425,24,2.785,9.185546875,1.1,1.5,"5",87.97,0,0.4,4,10439,NA
"13424","2005","10","22","Saturday",0,"SA",20,1,"P",1.45,564.5,397.34,10,3,29,0.3165994678,134,8,1,66.234375,2,1,"2",0,2,0.133333333333333,3,-10402,NA
"13425","2005","10","25","Tuesday",0,"SO",22,1,"R",1.23,770,523.67,25.91,1.42,7.59,0,55.85,5.84,1.28,46.93453125,1.12,1.93,"4",33.5399999999999,0,0.5,4,10470,NA
"13426","2005","10","25","Tuesday",0,"SL",18,1,"P",2,100,349.25,1,4,5,0,0,9.07,0.94,63.95791015625,1,1,"3",0,4,0.166666666666667,4,10494,NA
"13427","2005","10","25","Tuesday",0,"SC",18,1,"P",1.4,770,291.495,12,1,8,0,0,0,0,78.53125,2,0,"3",0,1,0.166666666666667,4,10464,NA
"13428","2005","10","25","Tuesday",0,"SC",19,1,"P",1.2,450,33,7,1,12,0.0469950875,52,10.7,1,79,2,1,"3",139,1,0.1,4,10468,NA
"13429","2005","10","25","Tuesday",1,"SA",23,6,"R",1.28,901,582.1,27.95,1.48,11.75,0,89.38,9.29,2.22,49.05125,1.08,2.05,"4",232.99,0,0.466666666666667,3,-10459,NA
"13430","2005","10","25","Tuesday",0,"SL",21,1.42,"R",1.2,769.5,445.48,24.84,1.13,9.67,0.0934321345,55.62,8.11,1.4525,21.30078125,1.07,1.92,"5",8.55999999999985,0,0.466666666666667,4,10481,NA
"13431","2005","10","25","Tuesday",0,"SO",23,1.31,"R",1.8075,620.5,594.88,28.56,2,5.87,0.7894312777,101.44,8.87,2.27,37.5703125,1.11,1.92,"5",66.51,0,0.466666666666667,4,10489,NA
"13432","2005","10","25","Tuesday",0,"SM",22,1,"R",1.18,1089,499.36,25.9,1.34,8.42,0.144778281,51.04,7.21,1.7325,35.5,1.13,2.19,"5",17.1099999999999,0,0.433333333333333,4,10498,NA
"13433","2005","10","25","Tuesday",0,"SB",19,1.2,"R",1.19,410,340.77,22.83,1.12,13.09,0,62.57,8.24,1.06,49.2715625,1.06,1.76,"4",22.3999999999998,0,0.5,4,10507,NA
"13434","2005","10","25","Tuesday",1,"SC",23,6,"R",2,1350,373,4,1,19.91,0.113447058,0,11.81,2.03,50.9765625,2,0,"3",704,1,0.133333333333333,4,10457,NA
"13435","2005","10","25","Tuesday",0,"SO",29,2,"R",1,1150,216,5,1,21.01,0.0244156094,59,12.73,0,79.828125,1.33,4,"3",0,1,0.166666666666667,3,-10478,NA
"13436","2005","10","25","Tuesday",0,"SH",22,2,"R",1.1275,882.5,695.38,36,1,7.72,0.6411383711,79.52,8.24,1.655,40.8046875,1.13,1.89,"3",0,1,0.333333333333333,3,-10472,NA
"13437","2005","10","25","Tuesday",1,"SM",37,1,"H",1.2475,2600,887.35,11,2,12.53,0.2711735964,65.1,10.18,7,69.109375,1,1.15,"3",292,2,0.233333333333333,3,-10516,NA
"13438","2005","10","25","Tuesday",0,"SM",19,2,"R",1.18,691,440.1,16.3,1.5,13.17,0.3621637085,51.28,7,2,30.14453125,1.12,4,"5",41.3149999999999,0,0.333333333333333,3,-10515,NA
"13439","2005","10","25","Tuesday",200,"SO",19,1.22,"P",1.24,453,321.71,22.41,1.23,16.75,0.6510748994,60.22,12.23,1.16,60.984375,1,0,"5",78.89,0,0.4,3,-10467,NA
"13440","2005","10","25","Tuesday",1,"SO",18,1,"P",1,520.75,395.97,1,1,1,0.4008111469,486,8.23,0,29.67578125,2,0,"3",0,1,0.166666666666667,4,10506,NA
"13441","2005","10","25","Tuesday",1,"SF",19,1,"P",1.42,1500,689.37,9,1,3,0.3332171384,0,13,2,45.671875,1,0,"3",0,1,0.1,3,-10465,NA
"13442","2005","10","25","Tuesday",0,"SL",24,1,"R",1.2675,848.5,559.96,25.94,1.515,2,0.1829375885,51.15,6.63,1.73,57.0390625,1.08,1.99,"5",26.3099999999999,0,0.433333333333333,4,10503,NA
"13443","2005","10","25","Tuesday",600,"SN",18,1,"P",1,500,498,3,1,11,0.3129195161,43.61,16,0,52.46875,2,1,"3",0,1,0.0666666666666667,3,-10477,NA
"13444","2005","10","25","Tuesday",200,"SO",18,1.055,"P",1.15,447.5,350.475,53,1,18,0,39.93,23,0,48.703125,1.13,1.52,"3",0,1,0.266666666666667,4,10475,NA
"13445","2005","10","25","Tuesday",1,"SB",19,2,"P",1.2,992,377.36,14,1,20,0.0855278478,1,22,0,56.9453125,1,0,"3",854,1,0.133333333333333,4,10452,NA
"13446","2005","10","25","Tuesday",0,"SC",21,3,"P",1,1300,31,1,1,33,0,30,9,2,58.875,2,1,"3",0,1,0.0333333333333333,4,10510,NA
"13447","2005","10","26","Wednesday",1,"SH",22,1,"R",1.35,858.5,499.56,27.27,1.48,14.69,0.1968483482,45.28,11.02,2.87,64.765625,1.07,2,"5",37.0799999999999,0,0.433333333333333,4,10531,NA
"13448","2005","10","26","Wednesday",0,"SC",18,1,"P",1.43,1073.5,437.6,17,2,5,0.1709538815,42.9,14,14,73.640625,1,0.96,"3",0,2,0.2,4,10550,NA
"13449","2005","10","26","Wednesday",1,"SB",19,1,"P",1.34,882,224.98,16,1,9,0,33.94,14,1.15,23.82421875,1.15,1.87,"3",0,1,0.266666666666667,4,10525,NA
"13450","2005","10","26","Wednesday",0,"SC",18,1,"P",1.1,311,159.22,22,1,12,0.085035109,31.26,9.62,0.249999999999999,58.8828125,1.08,1.62,"3",0,1,0.3,4,10536,NA
"13451","2005","10","26","Wednesday",1340,"FT",21,1.34,"R",1.48,1106,514.58,21.72,1.89,15.05,0,67.02,11.72,3.35,51.61107421875,1.11,1.8,"4",79.6,0,0.533333333333333,4,10530,NA
"13452","2005","10","26","Wednesday",1,"SO",20,1.07,"P",1.09,422.5,163.92,17.93,1.05,18.1,0.201009403,42.62,13.21,1.13,48.8046875,1.07,1.88,"5",11.8599999999998,0,0.466666666666667,3,-10540,NA
"13453","2005","10","26","Wednesday",40,"SA",18,1.12,"R",1.65,674.5,329.19,21.93,1.6,14.27,0.0213667684,75.63,11.33,0.81,17.83203125,1,1,"5",48.01,0,0.4,3,-10552,NA
"13454","2005","10","26","Wednesday",0,"SB",18,3,"H",3,450,388.04,2,1.93,15,0.1700444501,90,10.9,0,42.578125,5,0,"5",262.9,0,0.2,3,-10568,NA
"13455","2005","10","26","Wednesday",0,"SO",20,1,"P",1.1,200,227.84,16,1,3,0.3954148982,53.14,8.95,1.41,71.375,2,1,"3",0,1,0.2,3,-10541,NA
"13456","2005","10","26","Wednesday",0,"SH",22,2,"P",1.59,1450,900,7,3,3,0,0,6,16,53.9765625,2,0,"3",2047,2,0.0666666666666667,3,-10537,NA
"13457","2005","10","26","Wednesday",0,"SF",19,1,"P",1.12,360.5,332.85,29,1,4,0.261206395,65.41,5,0.74,53.0390625,1.11,1.595,"3",0,1,0.266666666666667,3,-10565,NA
"13458","2005","10","26","Wednesday",0,"SO",18,0.98,"R",1.28,820,372.22,30.84,1.36,5,0,59.86,17,0,60.9765625,1.06,1.4,"5",55.1499999999999,0,0.366666666666667,4,10554,NA
"13459","2005","10","26","Wednesday",0,"SO",18,1,"P",1.11,339.5,155.08,15.6033333333333,1.1,11,0.0826136128,39.88,7,0.269999999999999,50.2578125,1,1,"5",30.15,0,0.3,3,-10557,NA
"13460","2005","10","26","Wednesday",0,"SO",19,4,"P",1,500,0,4,2,19,0.1732910173,63.88,26,2,72.84375,2,0,"3",0,2,0.0666666666666667,3,-10566,NA
"13461","2005","10","26","Wednesday",1,"SO",18,1,"P",1,373.5,110.206666666667,2,1,23,0.2274342878,25,17,0,51.0703125,1.19,2.17,"3",0,1,0.2,4,10564,NA
"13462","2005","10","26","Wednesday",1,"SO",20,1,"P",1.49,1250,155,15,2,61,0,28.23,23,1,64.46875,1,1,"3",0,2,0.1,3,-10533,NA
"13463","2005","10","27","Thursday",1,"SO",19,1.14,"R",1.11,352,363.96,25.53,1.12,11.79,0,63.69,8.44,0.71,40.61068359375,1.05,1.6,"5",55.5199999999999,0,0.5,4,10580,NA
"13464","2005","10","27","Thursday",0,"SB",22,1,"R",1.77,673.5,1027.48,24.25,2.1,10.72,1.0634970702,113.97,7.9,2.46,28.53125,1,1,"5",150.75,0,0.366666666666667,4,10605,NA
"13465","2005","10","27","Thursday",0,"SE",18,1,"P",1.12,504.875,489.47,23.31,1.11,15.85,0,46.22,11.05,0,22.4921875,1.01,1.06,"5",37.2999999999998,0,0.4,4,10571,NA
"13466","2005","10","27","Thursday",0,"SA",28,1,"P",1.26,1377,827.98,28.69,1.65,1,0,72.03,22,0,54.4296875,1.17,1.56,"5",87.76,0,0.333333333333333,4,10599,NA
"13467","2005","10","27","Thursday",0,"SL",20,1,"R",1.25,771.875,647.45,24,1,3,0,67.62,0,0,11.6796875,1.09,1.94,"3",0,1,0.233333333333333,4,10601,NA
"13468","2005","10","27","Thursday",0,"SO",18,1,"P",2,540.5,187.38,4,2,21,0.1296460065,29,6,0,42.484375,1,0,"3",0,2,0.1,4,10587,NA
"13469","2005","10","27","Thursday",1,"SO",19,1,"P",2,250,348.18,2,2,51,0.0279176389,0,23,1.71,59.9140625,1,1,"3",285,1,0.1,4,10603,NA
"13470","2005","10","27","Thursday",0,"SO",20,1.06,"R",1.08,363,358.66,25.4,1.08,13.88,0.016609058,65.2,8.49,0.68,64.34375,1.07,1.63,"5",32.2599999999999,0,0.466666666666667,4,10573,NA
"13471","2005","10","27","Thursday",1,"SO",24,1.12,"R",1.45,586,566.88,20.92,2.44,8.92,0.6968301237,88.02,6.46,1.07,23.71875,1.17,1.75,"5",38.5799999999999,0,0.466666666666667,4,10581,NA
"13472","2005","10","27","Thursday",0,"SO",18,1,"P",1.06,319,249.38,22.97,1.07,23.1,0.1165007201,43.25,12.39,0,92,1.04,1.41,"5",14.1199999999998,0,0.4,4,10585,NA
"13473","2005","10","27","Thursday",0,"SO",19,1.13,"R",1.15,548,401.44,24.83,1.14,11.85,0,71.12,8.15,0.86,21.63671875,1.05,1.74,"5",45.1899999999999,0,0.466666666666667,4,10604,NA
"13474","2005","10","27","Thursday",1,"SO",25,1.14,"R",1.24,697.5,545.87,24.84,1.32,9.63,0.1895055138,52.94,4.68,0.81,36.53125,1.1,1.97,"5",6.6799999999999,0,0.466666666666667,4,10617,NA
"13475","2005","10","27","Thursday",1400,"SF",23,1,"R",1.46,918.5,752.91,33,1,15.28,0.6610191744,104.74,9.66,2.1,35.1484375,1.17,3,"2",161.17,0,0.333333333333333,3,-10606,NA
"13476","2005","10","27","Thursday",1,"SA",19,1,"P",1.15,344.5,374.74,21.89,1.06,6,0.1366252229,64.11,1,0,40.9609375,1.09,1.48,"5",19.7899999999998,0,0.333333333333333,3,-10618,NA
"13477","2005","10","27","Thursday",0,"SH",18,1,"P",1.08,367.375,386.73,25.62,1.09,10,0.3143851683,54.67,13,0,44.234375,1.09,1.58,"5",38.1799999999999,0,0.333333333333333,4,10614,NA
"13478","2005","10","27","Thursday",0,"SH",18,2,"P",1,369,266.053333333333,4,1.1,16,0.0109833713,100,17,0,75.328125,1.3,2.03,"5",114.32,0,0.233333333333333,3,-10595,NA
"13479","2005","10","27","Thursday",0,"SO",21,1,"R",1.42,500,496,25,3,24,0.1585560068,76.48,14,1.75,40.5234375,1,1,"3",308,3,0.133333333333333,3,-10592,NA
"13480","2005","10","27","Thursday",0,"SC",21,4,"P",1.39,950,634.72,30,4,37,0.2256927621,20,11,3,49.7421875,1,1.37,"3",452,2,0.133333333333333,4,10619,NA
"13481","2005","10","27","Thursday",0,"SO",21,1,"P",1.25,200,357.32,17,1,50,0.1924297563,125,12,3,42.0703125,1.25,2.09,"3",0,1,0.166666666666667,4,10589,NA
"13482","2005","10","28","Friday",1,"SB",25,2,"R",1.23,970.5,483.78,26.86,1.35,9.89,0.4811933702,37.62,7.6,2.25,49.5625,1.06,1.75,"5",157.22,0,0.433333333333333,4,10624,NA
"13483","2005","10","28","Friday",0,"SM",23,6,"R",1.37,2482.5,955.53,37.85,2.17,18.72,0,79.86,14.37,4.58,64.59375,1.07,1.56,"5",782.36,0,0.433333333333333,4,10643,NA
"13484","2005","10","28","Friday",800,"SO",21,3.55,"P",2.17,2919.5,1210.58,44.31,3.31,28.47,0,150.85,14.92,9.28,84.03125,3,0,"5",987.84,0,0.4,4,10647,NA
"13485","2005","10","28","Friday",1,"SC",23,1,"P",1.21,690,422.66,36,1,12.07,0.1826432878,48.21,9.45,1.63,41.1171875,1.06,2.11,"3",0,1,0.333333333333333,4,10627,NA
"13486","2005","10","28","Friday",1,"SO",19,1,"P",1.1,393,314.47,29,1,2,0.0806015457,31.35,10,0,58.75,1,0,"3",0,1,0.166666666666667,4,10638,NA
"13487","2005","10","28","Friday",1,"FT",27,1.21,"R",1.32,1028.25,548.17,23.75,1.38,8.92,0,40.09,9.02,1.98,47.0474609375,1.14,1.64,"4",72.56,0,0.533333333333333,4,10631,NA
"13488","2005","10","28","Friday",1,"SA",19,1,"R",1.22,475,371.04,22.47,1.12,11.88,0,54.74,8.99,0.84,47.16037109375,1.16,1.5,"4",27.4199999999998,0,0.5,3,-10653,NA
"13489","2005","10","28","Friday",1,"SO",18,0.96,"R",1.08,364.5,277.95,23.96,1.03,15.95,0,63.11,10.3,0.269999999999999,61.7734375,1.12,1.59,"5",28.3299999999998,0,0.466666666666667,4,10662,NA
"13490","2005","10","28","Friday",0,"SB",27,1,"R",1.26,783.5,483.41,9,1.36,10.42,0.3976965053,0,7.39,1.48,49.2109375,1,1,"5",98.708,0,0.333333333333333,3,-10658,NA
"13491","2005","10","28","Friday",0,"SD",27,1,"R",1.45,1950,0,11,1,13.59,0.0803506065,0,9.99,2.11,34.875,2,1,"3",0,1,0.166666666666667,4,10649,NA
"13492","2005","10","28","Friday",1,"SM",24,1,"P",1.23,1630,536.63,36.05,1.47,4,0.0589274057,41.33,1,3.97,56.9921875,1.02,1.41,"5",292.22,0,0.366666666666667,3,-10650,NA
"13493","2005","10","28","Friday",1300,"SB",26,2.49,"P",1.57,2180,980.54,99,4,12,0.2884318465,57.49,11.45,6.21,40.0546875,1,1,"5",908.12,0,0.3,3,-10651,NA
"13494","2005","10","28","Friday",0,"SO",18,0,"P",1,100,289.46,3,1.12,22,0.2876695096,59.31,11.85,0.48,82.171875,2,1,"5",54.91,0,0.233333333333333,3,-10663,NA
"13495","2005","10","28","Friday",0,"SO",18,0.78,"P",1.12,403.5,287.485,23.53,1.06,37,0,31.4,4,0,68.25,1.04,1.5,"5",21.5299999999998,0,0.366666666666667,3,-10642,NA
"13496","2005","10","29","Saturday",0,"FT",20,1.15,"R",1.23,957.375,509.82,25.31,1.26,9.6,0,50.98,7.73,1.12,45.287421875,1.12,1.59,"4",19.3299999999999,0,0.533333333333333,4,10671,NA
"13497","2005","10","29","Saturday",1,"SA",18,1,"R",1.29,761.5,451.82,26,1,2,0.0382839881,59.45,2,0.62,55,1,0.93,"3",4,1,0.233333333333333,4,10670,NA
"13498","2005","10","29","Saturday",0,"SB",19,1,"P",1.05,403.5,283.37,31,1,8,0.0822598725,47.36,6,0,72.359375,1.26,1.51,"3",0,1,0.266666666666667,4,10668,NA
"13499","2005","10","29","Saturday",1,"SC",24,1.16,"R",1.29,745.5,480.87,26.16,1.3,8.29,0.2381155058,52.72,6.96,0.51,46.140625,1.08,1.58,"5",10.5299999999999,0,0.466666666666667,4,10679,NA
"13500","2005","10","29","Saturday",0,"SH",19,1,"R",1.23,633.375,403.16,26.62,1.23,9.99,0,60.51,7.34,0.83,50.5893359375,1.11,1.55,"5",24.1099999999999,0,0.466666666666667,3,-10691,NA
