"","Year","Month","Day","wday","disp_income","occ_code","cust_age","time_emp","res_indicator","I_01","I_02","D_02","I_03","I_04","I_05","I_06","D_01","ER_01","ER_02","P_01","S_01","S_02","CA_01","CA_02","CA_03","na_prop","id","app_id","BAD"
"12207","2005","09","15","Thursday",0,"SO",22,1.01,"R",1.15,634.5,386.8,26.55,1.26,10.41,0,35.62,8.31,0.61,44.42123046875,1.11,2.37,"4",21.4399999999999,0,0.5,"hold.plus",6885,NA
"12208","2005","09","15","Thursday",0,"SA",18,1,"R",1.11,531.5,341.81,35.59,1.04,17.8,0.0239744681,36.66,8.78,0.18,68.28125,1.08,1.84,"5",10.7999999999998,0,0.433333333333333,"hold.minus",-6922,NA
"12209","2005","09","15","Thursday",0,"SB",20,1,"P",1.05,415.5,298.26,27.27,1.15,16.08,0,51.41,7.6,0.98,55.15001953125,1.19,2.09,"4",20.7999999999998,0,0.466666666666667,"hold.plus",6938,NA
"12210","2005","09","15","Thursday",800,"SO",20,1,"P",1.21,815.5,334.14,16.48,1.34,22.5,0,23.87,13.26,1.49,58.484990234375,1.02,4,"5",39.7799999999999,0,0.433333333333333,"hold.plus",6995,NA
"12211","2005","09","15","Thursday",1,"SO",19,1,"P",1.04,461.5,233.97,32.77,1.04,19.84,0,27.73,8.75,0.36,56.37990625,1.08,2.06,"5",11.3799999999998,0,0.466666666666667,"hold.plus",7053,NA
"12212","2005","09","15","Thursday",0,"SN",22,1,"R",1.14,594,452.81,25,1.14,14.11,0.110831205,44.46,8.17,0,30.84765625,1.09,2.21,"5",29.7499999999999,0,0.366666666666667,"hold.minus",-7055,NA
"12213","2005","09","15","Thursday",0,"SN",27,1,"R",1.11,450,402,52,1.16,14.1933333333333,0.1094901268,70.11,6.35,0,61.7421875,1.2,2.09,"5",36.2499999999999,0,0.333333333333333,"hold.minus",-6905,NA
"12214","2005","09","15","Thursday",1,"SB",19,1,"R",1,338.75,248.84,6,1,15.28,0.3053013571,33.43,9.43,0.68,54.4765625,1,0,"3",0,1,0.233333333333333,"hold.minus",-6976,NA
"12215","2005","09","15","Thursday",120,"SM",19,0,"P",1.31,715,466.66,15,1,20.08,0.7667937353,100,8.62,1.17,59.125,1.21,2.35,"3",0,1,0.3,"hold.plus",7043,NA
"12216","2005","09","15","Thursday",1,"SC",28,1,"H",1.19,500,469.34,37,1,11.51,0.2691562567,57.84,6.1,1.4,48.1015625,2,1,"3",0,1,0.233333333333333,"hold.minus",-7047,NA
"12217","2005","09","15","Thursday",1,"SD",50,1,"H",1.28,7900,249,50,1,21.06,0.1087974454,76,14.07,7,84.296875,1.3,2.2,"3",0,1,0.2,"hold.plus",7023,NA
"12218","2005","09","15","Thursday",0,"SO",18,1,"P",1,348.75,232.44,6,2,14.98,0.0609688718,32.945,9.1,0,70.21875,2,0,"3",0,2,0.2,"hold.minus",-6884,NA
"12219","2005","09","15","Thursday",0,"SO",19,1,"P",1.35,200,394.06,7,2,14.07,0.067454248,280,6.53,1.5,64.71875,1,1.56,"2",236,2,0.233333333333333,"hold.minus",-6968,NA
"12220","2005","09","15","Thursday",1,"SO",19,0.96,"P",1.05,331,195.64,28.54,1.01,15.93,0.0633958983,26.65,9.84,0.47,59.8046875,1.1,2.21,"5",11.6299999999998,0,0.5,"hold.minus",-6829,NA
"12221","2005","09","15","Thursday",1,"SO",19,1,"P",1.05,502.25,343.09,42,1,14.92,0.0453443821,28.71,0,0,80.6875,1.13,1.96,"3",0,1,0.266666666666667,"hold.minus",-7005,NA
"12222","2005","09","15","Thursday",0,"SB",26,1,"H",1.34,750,941.57,41,2,11.6,0,78.85,7.21,0,11.474609375,1,3,"3",339,2,0.2,"hold.minus",-6831,NA
"12223","2005","09","15","Thursday",180,"SC",20,1,"R",2,714.5,471.65,2,2,2,0.4067579219,0,7.36,1.54,47.421875,1,2,"3",24,2,0.166666666666667,"hold.minus",-6906,NA
"12224","2005","09","15","Thursday",1000,"SO",45,1,"R",1,1399.5,964.07,5,11,2,0.2723918557,125,1,0,40.265625,1,1.54,"3",0,2,0.133333333333333,"hold.minus",-6836,NA
"12225","2005","09","15","Thursday",0,"SA",20,1,"P",1.19,415.5,337.85,30.54,1.07,3,0.1514253961,47.86,0,0,43.9453125,1.16,1.92,"5",27.2599999999998,0,0.333333333333333,"hold.plus",6980,NA
"12226","2005","09","15","Thursday",0,"SO",18,0,"P",1,50,189.71,4,1,3,0.1112748992,36.62,8.81,0.28,50.2890625,1.03,1.97,"3",0,1,0.233333333333333,"hold.plus",6898,NA
"12227","2005","09","15","Thursday",1,"SF",18,0,"P",1.1,462.75,310.15,11,1,2,0.0048456925,35.79,0,0,47.7265625,1,0,"3",0,1,0.166666666666667,"hold.plus",6830,NA
"12228","2005","09","15","Thursday",0,"SO",20,1,"P",1.16,763.5,541.59,27,1,1,0.0547312677,44.47,8,3.13,32.03125,1.02,2.06,"3",0,1,0.266666666666667,"hold.plus",6833,NA
"12229","2005","09","15","Thursday",1,"SD",18,1,"P",1.06,473,267.17,31.02,1.09,4,0.0430339708,30.68,6.72,0.0299999999999994,71,1.09,1.75,"5",15.5799999999998,0,0.4,"hold.plus",6951,NA
"12230","2005","09","15","Thursday",0,"SM",19,1,"P",1.06,456,242.12,23.85,1.07,4,0,51.13,9.8,0.84,43.4453125,1,1,"5",22.0099999999999,0,0.333333333333333,"hold.minus",-6889,NA
"12231","2005","09","15","Thursday",0,"SH",19,1,"P",1.05,634,401.76,52,1,5,0.1247334194,28.37,13,1,53.4921875,1.02,1.68,"3",0,1,0.233333333333333,"hold.plus",6961,NA
"12232","2005","09","15","Thursday",1,"SO",18,1,"P",1.03,350.5,168.3,9,1,5,0,21.37,8,0,57.8046875,1,0,"3",0,1,0.166666666666667,"hold.plus",6824,NA
"12233","2005","09","15","Thursday",0,"SF",20,1,"P",1.24,100,508.3,25,1,5,0.3694425169,120,17,2,51.09375,1,1.07,"3",276,1,0.133333333333333,"hold.minus",-6839,NA
"12234","2005","09","15","Thursday",10,"SO",18,1,"R",1.17,683,365.18,40,1,6,0,24.15,14,1,55.21875,1.03,2.02,"3",0,1,0.233333333333333,"hold.plus",6816,NA
"12235","2005","09","15","Thursday",0,"SO",18,1,"P",1.02,428,250.49,35,1.01,7,0.1339348448,24.74,10,0,67.453125,1.06,1.91,"5",7.05999999999979,0,0.3,"hold.plus",7004,NA
"12236","2005","09","15","Thursday",0,"SA",20,1,"P",1,836,381.58,6,2,6,0.1218415115,1,16,2,84.734375,1,2,"3",0,1,0.1,"hold.plus",7060,NA
"12237","2005","09","15","Thursday",1,"SD",22,1,"P",1.23,937.5,569.3,33,2,7,0,63.79,3,2.17,77.421875,2,0,"3",0,1,0.2,"hold.minus",-6879,NA
"12238","2005","09","15","Thursday",0,"SG",18,1,"P",1,475.25,222.45,4,1,7,0,27.07,0,0,33.6328125,1.09,2.21,"3",0,1,0.2,"hold.plus",6841,NA
"12239","2005","09","15","Thursday",0,"SO",18,1,"P",1.04,434,287.01,32.6,1,6,0.0722377899,25.83,3,0,62.578125,1.07,2.08,"5",7.05999999999979,0,0.333333333333333,"hold.minus",-6891,NA
"12240","2005","09","15","Thursday",0,"SO",19,1,"P",1.05,332,198.17,17,1,7,0.1733393562,22.26,11,0,64.9375,1,0,"3",0,1,0.166666666666667,"hold.minus",-6842,NA
"12241","2005","09","15","Thursday",0,"SF",19,2,"P",1.24,950,440.33,7,2,8,0.0393305754,55.06,7,0,64.609375,1,1.32,"3",279,2,0.166666666666667,"hold.minus",-7054,NA
"12242","2005","09","15","Thursday",0,"SC",19,1,"P",1.09,375.75,274.6,36,1,7,0.1895499337,27.56,1,0,36.3515625,1.05,1.94,"3",0,1,0.233333333333333,"hold.minus",-6928,NA
"12243","2005","09","15","Thursday",1,"SO",18,1,"P",1.05,428,249.19,26.98,1.03,10,0,26.02,10,0,64.484375,1,0,"5",10.8199999999999,0,0.3,"hold.plus",6913,NA
"12244","2005","09","15","Thursday",500,"SB",20,2,"P",1.13,706.5,516.62,11,1.25,9,0.1266945112,0,13,3,79.3125,1.05,4,"5",66.21,0,0.266666666666667,"hold.plus",7015,NA
"12245","2005","09","15","Thursday",0,"SB",18,1,"P",1.06,570.75,314.05,40,1,9,0,21,0,0.23,61.31208984375,1,0,"3",0,1,0.233333333333333,"hold.minus",-6880,NA
"12246","2005","09","15","Thursday",0,"SO",19,1,"P",1.04,408,318.68,8,1,10,0,20,12,1,90.90625,1.03,2.69,"3",0,1,0.2,"hold.plus",6837,NA
"12247","2005","09","15","Thursday",0,"SD",17,1,"P",1.02,471,253.55,30.43,1.13,12,0,28.47,9.05,0.0199999999999993,61.25,1.07,1.73,"5",8.84999999999981,0,0.4,"hold.minus",-6832,NA
"12248","2005","09","15","Thursday",1,"SO",29,1,"P",1.25,6250,2527.12,48,1.57,11,0,1,25,12,88.609375,1.16,2.28,"5",264.23,0,0.233333333333333,"hold.plus",6945,NA
"12249","2005","09","15","Thursday",0,"SO",19,1,"P",1.06,592,297.54,32.84,1.05,13,0,18.43,21,0,61.8233984375,1.02,1.76,"5",10.3099999999998,0,0.366666666666667,"hold.plus",6925,NA
"12250","2005","09","15","Thursday",0,"SG",17,1,"H",1.19,700.5,528.63,28.69,1.09,15,0,35.92,6,0,45.1875,1.07,2.02,"5",27.6499999999998,0,0.333333333333333,"hold.plus",7062,NA
"12251","2005","09","15","Thursday",0,"SD",23,1,"P",1.16,725.5,449.966666666667,21,2,16,0.1470568399,69.62,4,3,70.75,1.12,2.07,"5",35.4999999999999,0,0.266666666666667,"hold.minus",-7024,NA
"12252","2005","09","15","Thursday",0,"SO",19,1,"P",1.1,619.5,355.79,32.48,1.24,16,0.3896435965,34.53,1,1,86.328125,1.08,2.07,"5",21.0399999999999,0,0.333333333333333,"hold.plus",6848,NA
"12253","2005","09","15","Thursday",10,"SO",19,1,"P",1.04,362,262.23,19,1,18,0,65,10,2,72.875,1,0.78,"3",163,1,0.166666666666667,"hold.plus",6923,NA
"12254","2005","09","15","Thursday",1,"SE",18,1,"P",1.04,472.5,308.29,29.45,1.03,19,0,26.6,5,0,72.765625,1.05,1.67,"5",11.7499999999998,0,0.333333333333333,"hold.plus",7032,NA
"12255","2005","09","15","Thursday",0,"SF",19,0,"P",1.05,449,418.72,25.17,1.11,20,0.0499350202,36.79,5,1,55.1875,1,1,"5",46.14,0,0.266666666666667,"hold.plus",7012,NA
"12256","2005","09","15","Thursday",0,"SB",18,0,"H",1.11,777.5,588.97,27,1,21,0,51.44,13,0,86.265625,1.08,2.08,"3",0,1,0.233333333333333,"hold.minus",-6931,NA
"12257","2005","09","15","Thursday",0,"SO",18,1,"P",1.09,698.5,303.71,39,1,19,0.0027719393,24.57,21,0,72.890625,1,0,"3",0,1,0.166666666666667,"hold.minus",-6893,NA
"12258","2005","09","15","Thursday",1,"SO",19,0.98,"P",1.04,454.5,249.78,32.74,1.02,21,0,26.78,5,0.4,58.0390625,1.05,1.92,"5",20.6799999999998,0,0.4,"hold.minus",-6851,NA
"12259","2005","09","15","Thursday",0,"SF",18,1,"P",1.18,993.5,461.58,33.57,1.26,22,0.0086423857,40.78,15,0,95.859375,1.03,1.7,"5",50.1699999999999,0,0.333333333333333,"hold.plus",6853,NA
"12260","2005","09","15","Thursday",0,"SM",18,1,"P",1,478.25,262.24,4,1,22,0.0634791728,25.545,9,0,69.484375,1.06,2.15,"3",0,1,0.2,"hold.plus",6982,NA
"12261","2005","09","15","Thursday",0,"SF",18,1,"P",1.19,783,481.41,29.15,1.27,24,0.0314845489,49.56,15,0,86.84375,1,0,"5",70.76,0,0.266666666666667,"hold.plus",6820,NA
"12262","2005","09","15","Thursday",0,"SO",19,0,"P",1.01,478,305.56,32,1,27,0,19.93,17,0,72.265625,1,0.51,"3",0,1,0.233333333333333,"hold.minus",-7029,NA
"12263","2005","09","15","Thursday",0,"SB",18,0,"P",1.13,609,325.81,31.65,1.12,27,0,37.33,7,0,85.28125,1.13,1.66,"5",9.44999999999985,0,0.333333333333333,"hold.minus",-6892,NA
"12264","2005","09","15","Thursday",0,"SF",21,1,"P",2,200,470.33,3,3,28,0.0706961975,40,10,3,52.9921875,2,0,"3",80,2,0.0666666666666667,"hold.minus",-7041,NA
"12265","2005","09","15","Thursday",1,"SL",18,1,"P",1,1776.5,855.22,6,1,35,0.0455803844,51.81,11,10,75.40625,1,0,"3",0,1,0.133333333333333,"hold.plus",6904,NA
"12266","2005","09","15","Thursday",1,"SK",18,1,"P",1.12,689.75,467.72,23,1,34,0.0504392685,29.5,19,0.27,48.5859375,1.08,1.86,"3",0,1,0.266666666666667,"hold.plus",6860,NA
"12267","2005","09","15","Thursday",0,"SF",18,1,"P",1.21,741.5,478.92,32.72,1.24,36,0.0616611948,42.34,21,0.2,70.25,1,0,"5",42.45,0,0.3,"hold.plus",6859,NA
"12268","2005","09","15","Thursday",0,"SE",18,1,"P",1.04,491,343.13,24,1,36,0,18.8,11.31,0.31,62.203125,1.04,1.78,"3",0,1,0.3,"hold.plus",6855,NA
"12269","2005","09","15","Thursday",0,"SF",19,1,"P",1.09,583.5,341.13,31.7,1.07,38,0,60.39,6,0,74.9375,1.05,1.71,"5",13.9599999999998,0,0.333333333333333,"hold.plus",6890,NA
"12270","2005","09","15","Thursday",0,"SG",18,1,"P",1.06,634.5,390.83,23,1,37,0.0047994111,27.89,16,0,82.34375,1.05,1.97,"3",0,1,0.233333333333333,"hold.minus",-6985,NA
"12271","2005","09","15","Thursday",0,"SO",18,1,"P",1.12,641.5,329.71,29,1.1,41,0,26.62,16,0,77.5,1,0,"5",21.2399999999999,0,0.266666666666667,"hold.plus",6888,NA
"12272","2005","09","15","Thursday",1,"SL",18,1,"P",1.07,596,386.6,31.63,1.08,43,0.1361009744,29.03,11,0,78.25,1.05,1.84,"5",17.0999999999998,0,0.333333333333333,"hold.plus",6868,NA
"12273","2005","09","15","Thursday",0,"SO",21,4,"P",1.29,1466,818.54,34,1.34,47,0,0,26,4,46.96875,1.05,2.225,"5",335.36,0,0.266666666666667,"hold.plus",6990,NA
"12274","2005","09","15","Thursday",1,"SF",18,0,"P",1.21,1159,497.04,52,1,50,0.0435103455,75.18,1,0,65.40625,1,2,"3",0,1,0.166666666666667,"hold.plus",7045,NA
"12275","2005","09","15","Thursday",0,"SF",18,1,"P",1.21,807,443.79,37.73,1.26,52,0,47.24,7,0.36,99,1.1,1.81,"5",32.1699999999999,0,0.366666666666667,"hold.plus",6826,NA
"12276","2005","09","15","Thursday",0,"SE",19,1,"P",1.07,510,467.62,26.19,1.12,52,0,38.11,18,1.06,41.15625,1,0,"5",45.82,0,0.3,"hold.plus",6817,NA
"12277","2005","09","15","Thursday",0,"SE",18,0,"P",1,514.75,361.39,5,1,72,0.4047463182,27.71,11,0,55.171875,1.08,2.26,"3",0,1,0.2,"hold.plus",6964,NA
"12278","2005","09","15","Thursday",0,"SA",19,1,"P",1.12,434.5,333.17,16,1,79,0.0440267994,23.3,14,1,54.515625,1.04,2.52,"3",0,1,0.233333333333333,"hold.plus",6991,NA
"12279","2005","09","16","Friday",500,"SE",20,1.1,"R",1.19,757,614.96,29.33,1.4,12.37,0.0488710031,43.85,6.58,1.47,21.79296875,1.15,1.69,"5",56.2999999999999,0,0.466666666666667,"hold.plus",7099,NA
"12280","2005","09","16","Friday",0,"SF",19,1,"P",1.09,391.5,340.1,26.64,1.1,15.18,0.3795984704,45.37,10.56,1,51.1640625,1.04,1.66,"5",28.0299999999999,0,0.4,"hold.plus",7151,NA
"12281","2005","09","16","Friday",0,"SO",24,1,"P",1.06,469.5,382.25,28.868,1.12,12.42,0,61.04,9.45666666666667,1.67,52.55205078125,1.08,2.01,"4",36.9999999999999,0,0.466666666666667,"hold.plus",7210,NA
"12282","2005","09","16","Friday",960,"SO",22,0.93,"R",1.19,718,605.52,29.25,1.46,12.42,0.1507840436,49.68,6.83,0.97,66.40625,1.1,1.85,"5",61.6499999999999,0,0.466666666666667,"hold.plus",7228,NA
"12283","2005","09","16","Friday",1,"SA",25,1,"R",1.21,682,581.19,21,1,11.83,0.5150218345,63.49,6.89,1.15,47.8359375,1.08,1.9,"3",0,1,0.333333333333333,"hold.plus",7098,NA
"12284","2005","09","16","Friday",1,"SE",35,1,"H",1,1549,815.1,1,2,14.46,0.040705574,19,12.9,2.84,21.45703125,1,1,"3",0,1,0.2,"hold.plus",7149,NA
"12285","2005","09","16","Friday",1,"SL",18,1,"P",1.06,150,255.07,7,1,2,0.324559316,50.91,7,0.6,69.234375,1,0,"3",0,1,0.166666666666667,"hold.plus",7238,NA
"12286","2005","09","16","Friday",0,"SL",18,1,"P",1.03,394.5,323.05,15.09,1.12,10,0.1693634023,34.87,21,0.21,66.046875,1.06,1.8,"5",17.3599999999998,0,0.366666666666667,"hold.plus",7192,NA
"12287","2005","09","16","Friday",900,"SO",27,1,"P",1.14,950,993,19,1,10,0.0446037044,37.24,10.22,3.65,48.0390625,1,0.95,"3",195,1,0.2,"hold.minus",-7199,NA
"12288","2005","09","16","Friday",1,"SB",19,1,"P",1.07,427,280.67,14.42,1.21,12,0.0507904665,38.01,9,2,19.23828125,1.04,1.98,"5",30.3799999999999,0,0.333333333333333,"hold.plus",7091,NA
"12289","2005","09","16","Friday",1,"SA",18,1,"P",1.08,378,264.33,26.23,1.07,16,0.0224284048,31.05,20,0,38.296875,1.01,1.24,"5",23.4399999999998,0,0.333333333333333,"hold.plus",7243,NA
"12290","2005","09","16","Friday",0,"SM",20,1,"P",1.16,1158.5,469.356666666667,74,2,18,0.3258726662,37.73,12,3,80.765625,1,1,"3",0,1,0.166666666666667,"hold.plus",7165,NA
"12291","2005","09","16","Friday",0,"SB",18,1,"P",1.07,378.5,238.6475,11,2,18,0.0695821238,52,27,2,71.0625,1.05,2,"3",0,1,0.2,"hold.plus",7154,NA
"12292","2005","09","16","Friday",0,"SO",19,1,"P",1.03,449,211.39,25.67,1.09,40,0,31.77,3,0.66,39.890625,1.02,1.51,"5",16.5499999999998,0,0.366666666666667,"hold.plus",7167,NA
"12293","2005","09","16","Friday",1,"SF",20,1,"P",1.1,1085,423.08,40,1,42,0.0552453445,37.22,14,3,87.8125,1.03,1.91,"3",0,1,0.233333333333333,"hold.plus",7176,NA
"12294","2005","09","16","Friday",0,"SD",18,0,"P",1.01,465,148.02,18.05,1.14,15.98,0,33.66,12.21,0,65.4375,1.02,1.23,"5",25.3699999999998,0,0.4,"hold.minus",-7071,NA
"12295","2005","09","16","Friday",0,"FT",22,1.05,"R",1.22,761.5,606.62,32.96,1.36,13.23,0.1867036819,43.32,7.22,1.29,68.15625,1.12,1.88,"5",43.9099999999999,0,0.5,"hold.plus",7104,NA
"12296","2005","09","16","Friday",0,"SO",24,0.88,"R",1.09,529.5,573.86,30.66,1.24,10.64,0.0832028785,52.81,6.1,0.75,50.609375,1.13,1.83,"5",51.4599999999999,0,0.466666666666667,"hold.plus",7123,NA
"12297","2005","09","16","Friday",0,"SA",24,0.93,"R",1.13,804.5,784.17,31.69,1.75,15.38,0.0589207523,63.37,6.36,1.15,81.296875,1.18,1.87,"5",74.5199999999999,0,0.466666666666667,"hold.minus",-7166,NA
"12298","2005","09","16","Friday",0,"SO",18,1,"P",1.04,365,222.63,26.16,1.06,17.64,0,42.73,11,0.44,55.08875,1.08,1.58,"4",26.6399999999998,0,0.466666666666667,"hold.minus",-7233,NA
"12299","2005","09","16","Friday",1,"FT",18,1.04,"R",1.28,699.5,566.33,30.4,1.49,13.99,0,46.73,8.38,1.29,50.93412109375,1.16,1.81,"4",40.2299999999999,0,0.5,"hold.plus",7255,NA
"12300","2005","09","16","Friday",1,"SO",18,0.94,"P",1.11,448,248.34,28.2,1.09,17.59,0,43.15,10.92,0.58,59.45625,1.12,1.63,"4",34.0299999999999,0,0.533333333333333,"hold.plus",7264,NA
"12301","2005","09","16","Friday",0,"SH",24,0,"R",1.11,725.5,737.24,33.91,1.64,13.82,0.0214971293,66.62,7.02,1.16,63.4296875,1.11,1.71,"5",54.5499999999999,0,0.466666666666667,"hold.minus",-7267,NA
"12302","2005","09","16","Friday",0,"SC",18,1,"P",1.01,471,224.89,20.86,1.02,18.1,0.2450007647,36.86,11.78,0,52.5859375,1,0,"5",34.68,0,0.333333333333333,"hold.plus",7170,NA
"12303","2005","09","16","Friday",0,"SO",18,1,"P",1,408.5,204.66,2,1.07,19.34,0.2338390602,20,11.92,0.28,66.28125,1,1,"5",23.57,0,0.3,"hold.plus",7157,NA
"12304","2005","09","16","Friday",0,"SG",25,1,"R",1,581.75,487.88,6,1,12.44,0.2799931169,54.79,6.89,1.23,44.609375,1,0,"3",85,1,0.233333333333333,"hold.minus",-7089,NA
"12305","2005","09","16","Friday",0,"SO",20,1,"P",1.05,340.75,189.45,6,1,11.43,0.5507074799,50,8.88,1.30333333333333,46.6484375,1.23,2.25,"3",0,1,0.333333333333333,"hold.minus",-7218,NA
"12306","2005","09","16","Friday",0,"SB",22,1,"R",2,1750,2139,2,2,23.38,0.2504831385,40,11.91,3.44,72.671875,3,0,"3",0,2,0.133333333333333,"hold.minus",-7074,NA
"12307","2005","09","16","Friday",0,"SD",48,1,"R",3,2272.5,1157.58,2,2,11.76,0.3367678476,0,13.32,8.2,16.61328125,2,1,"2",0,2,0.233333333333333,"hold.minus",-7190,NA
"12308","2005","09","16","Friday",600,"SD",21,1,"R",1.1,775,483.3,18,1,11.73,0.2573228274,61.05,7.53,0,59.09375,1,0,"5",68.47,0,0.266666666666667,"hold.minus",-7242,NA
"12309","2005","09","16","Friday",760,"SC",22,1,"P",1,7150,1055,1,2,26.27,0.1575761638,0,13.31,3.6,48.1953125,1,0,"3",360,2,0.133333333333333,"hold.minus",-7172,NA
"12310","2005","09","16","Friday",0,"SM",18,1,"P",1,50,239.4,5,4,19.1,0,0,12.72,0.86,81.953125,1,1.25,"3",0,4,0.2,"hold.plus",7248,NA
"12311","2005","09","16","Friday",0,"SC",18,1,"P",1.01,502.5,215.73,26.84,1.09,21.23,0,26.45,20,0.13,83.53125,1.04,1.38,"5",31.6799999999999,0,0.4,"hold.plus",7105,NA
"12312","2005","09","16","Friday",0,"SD",20,1,"P",1.19,662.5,511.99,90,2,2,0.2374874344,34.33,7,1,51.265625,1.11,1.56,"3",0,1,0.233333333333333,"hold.minus",-7189,NA
"12313","2005","09","16","Friday",1,"SL",19,1,"P",1.1,200,275.17,19,1,3,0.1237016986,35.63,7.45,1,28.42578125,1,0.91,"3",102,1,0.2,"hold.minus",-7080,NA
"12314","2005","09","16","Friday",0,"SO",18,1,"P",1,388,289.78,5,1.11,3,0.4203728838,61.24,6.53,0.44,54.796875,2,2,"5",31.7499999999999,0,0.266666666666667,"hold.plus",7212,NA
"12315","2005","09","16","Friday",0,"SO",18,1,"P",1.01,392.75,95.29,9,1,4,0.0198151228,22.655,10.92,0.43,69.46875,1.04,2.29,"3",0,1,0.3,"hold.minus",-7178,NA
"12316","2005","09","16","Friday",0,"SB",19,1,"P",1.03,386.5,248.82,10.82,1.14,4,0.0769805617,27.69,10.8,0.78,65.15625,1.05,2.15,"5",17.4499999999999,0,0.4,"hold.plus",7118,NA
"12317","2005","09","16","Friday",0,"SM",19,1,"P",2,4000,0,3,2,4,0.1332415626,36.67,12.32,1,72.15625,1,1,"3",0,2,0.133333333333333,"hold.minus",-7069,NA
"12318","2005","09","16","Friday",0,"SB",20,1,"P",1.04,476.5,283.89,18,1,4,0.0420346126,1,18,2,68.171875,1.06,2.06,"3",0,1,0.2,"hold.plus",7209,NA
"12319","2005","09","16","Friday",0,"SH",20,2,"P",1.25,900,358.216666666667,8,1.29,5,0.1208383096,35.48,17,3,69.421875,2,0,"5",176.09,0,0.2,"hold.minus",-7177,NA
"12320","2005","09","16","Friday",0,"SO",18,1,"P",1.03,329.25,246.53,26,1,7,0.0846875645,36.71,1,0.22,63.1781640625,1.07,1.64,"3",0,1,0.3,"hold.plus",7102,NA
"12321","2005","09","16","Friday",0,"SB",18,1,"P",1,390,275.14,8.47,1.14,7,0.0156923762,36.045,13,1,67.03125,1,0,"5",35.36,0,0.266666666666667,"hold.minus",-7110,NA
"12322","2005","09","16","Friday",0,"SO",19,1,"P",1,541,221.11,2,1.16,7,0,0,3,1,13.25390625,1,1,"5",90.21,0,0.166666666666667,"hold.plus",7231,NA
"12323","2005","09","16","Friday",0,"SF",18,1,"P",1.04,481.5,290.78,28.13,1.1,9,0,33.84,7,0,85.734375,1.16,1.22,"5",20.0499999999999,0,0.333333333333333,"hold.plus",7092,NA
"12324","2005","09","16","Friday",0,"SB",18,1,"P",1,368.25,151.11,5,1,12,0,22.7,4,0,89.40625,1.03,1.99,"3",0,1,0.2,"hold.minus",-7164,NA
"12325","2005","09","16","Friday",0,"SE",21,0.97,"P",1.19,750,185,15,1,12,0.0191266811,20.35,16,3,25.5703125,1.03,2.05,"3",0,1,0.2,"hold.plus",7208,NA
"12326","2005","09","16","Friday",0,"SF",25,0,"P",1.21,2900,0,16,2,13,0.129193902,0,19,7,54.703125,1.04,2.12,"3",0,1,0.133333333333333,"hold.plus",7135,NA
"12327","2005","09","16","Friday",1,"SK",18,1,"P",1,850,301.59,6,1,14,0.066476156,25.87,7,0,70.90625,1,2,"3",0,1,0.1,"hold.minus",-7207,NA
"12328","2005","09","16","Friday",0,"SO",18,1,"P",1.02,362,166.25,21,1,16,0,19.1,13,0,71.46875,1.03,1.55,"3",0,1,0.266666666666667,"hold.minus",-7268,NA
"12329","2005","09","16","Friday",0,"SF",18,0,"P",1.02,477,333.56,22.76,1.07,15,0.0736532533,37.51,12,0,79.625,1.05,1.27,"5",23.1899999999998,0,0.333333333333333,"hold.minus",-7179,NA
"12330","2005","09","16","Friday",0,"SC",18,1,"P",1.05,572,257.75,6,1.17,16,0.0448233742,0,18,0,52.5859375,1.04,2.11,"5",19.6899999999998,0,0.266666666666667,"hold.plus",7252,NA
"12331","2005","09","16","Friday",0,"SO",18,1,"P",1.01,357.5,185.47,12.9,1.1,19,0.036514896,25.09,10,0.2,51.484375,1.03,1.99,"5",16.5999999999998,0,0.366666666666667,"hold.minus",-7103,NA
"12332","2005","09","16","Friday",1,"SO",19,1,"P",1.13,750,175.64,8,1.17,19,0,17.08,21,0,60.0390234375,1.03,3,"5",20.1199999999998,0,0.266666666666667,"hold.plus",7131,NA
"12333","2005","09","16","Friday",780,"SM",19,1,"P",1.09,100,589.05,7,3,20,0.0228256316,64.95,23,1,79.140625,1,2,"3",254,3,0.133333333333333,"hold.plus",7126,NA
"12334","2005","09","16","Friday",0,"SK",18,1,"P",1.06,429.625,429.09,23.76,1.06,21,0,41.47,5,0,85.9375,1,0,"5",68.31,0,0.266666666666667,"hold.plus",7114,NA
"12335","2005","09","16","Friday",0,"SL",18,1,"P",1.03,266.25,219.33,24,1,22,0,37.45,2,0.516666666666666,49.625,1,0,"3",0,1,0.2,"hold.plus",7112,NA
"12336","2005","09","16","Friday",0,"SA",20,1,"P",2,900,157,2,3,25,0.5119542144,132,24,1,57.640625,2,1,"2",333,3,0.0333333333333333,"hold.minus",-7072,NA
"12337","2005","09","16","Friday",0,"SO",18,1,"P",1,100,124,6,1,27,0.054099209,125,9,1.044,72.3125,3,0,"3",0,1,0.0666666666666667,"hold.minus",-7203,NA
"12338","2005","09","16","Friday",0,"SM",19,1,"P",1,421.25,149.47,18,1,30,0,31.49,6,0.97,69.703125,1,0.55,"3",26,1,0.233333333333333,"hold.plus",7141,NA
"12339","2005","09","16","Friday",0,"SF",23,1,"P",1.23,2025.25,781.25,40,1,36,0.1638495503,111,23,5,74.765625,1.17,1.96,"3",0,1,0.2,"hold.minus",-7270,NA
